nzffdRecordNumber,Fragment number,Fragment name,institutionRecordNumber,eventDate,eventTime,institution,samplingPurpose,waterBody,waterBodyType,waterPermanence,site,catchmentNumber,catchmentName,eastingNZTM,northingNZTM,decimalLongitude,decimalLatitude,recSegment,minimumElevation,distanceOcean,siteTidal,siteLandlocked,downstreamBarrier,eventLocationRemarks,siteReachLength,siteAverageWidth,minimumSampledDepth,maximumSampledDepth,waterLevel,waterColour,waterClarity,clarityMethod,waterTemperature,waterConductivity,waterDissolvedOxygenPercent,waterDissolvedOxygenPPM,waterPH,waterSalinity,habitatFlowPercent,habitatSubstratePercent,habitatInstreamCoverPresent,habitatRiparianVegPercent,samplingMethod,samplingProtocol,EfmNumberOfPasses,EfmVoltage,EfmPulseRate,EfmPulseRateWidth,EfmAnodeSize,EfmMinutes,EfmArea,NetsTrapsTotalNumber,NetsTrapsBaited,NetsTrapsMeshSize,NetsTrapsDayNight,NetsTrapsAverageSetTime,ObservationArea,taxonName,taxonCommonName,taxonRemarks,totalCount,present,soughtNotDetected,occurrenceRemarks,minLength,maxLength,indLengths,dataVersion
112136,1181216,Carran Creek tributary,4626,6/03/2016,,Department of Conservation Southland,,Carran Creek unnamed tributary,Not Entered,Unknown,,776.03,Waituna Lagoon,1265124,4843380,-46.479865,168.63716,15317803,25,19.01,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"390,560",V2
112136,1181216,Carran Creek tributary,4626,6/03/2016,,Department of Conservation Southland,,Carran Creek unnamed tributary,Not Entered,Unknown,,776.03,Waituna Lagoon,1265124,4843380,-46.479865,168.63716,15317803,25,19.01,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla australis,Shortfin eel,,1,FALSE,FALSE,,,,700,V2
112136,1181216,Carran Creek tributary,4626,6/03/2016,,Department of Conservation Southland,,Carran Creek unnamed tributary,Not Entered,Unknown,,776.03,Waituna Lagoon,1265124,4843380,-46.479865,168.63716,15317803,25,19.01,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,2,FALSE,FALSE,,,,"490,680",V2
112136,1181216,Carran Creek tributary,4626,6/03/2016,,Department of Conservation Southland,,Carran Creek unnamed tributary,Not Entered,Unknown,,776.03,Waituna Lagoon,1265124,4843380,-46.479865,168.63716,15317803,25,19.01,u,u,u,,,,,,,,,,,,,,,,,,,,Fyke net - Standard,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,dragonfly larva x 1,1,FALSE,FALSE,,,,42,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,47,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,52,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,4,FALSE,FALSE,,,,"95,43,40,40",V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,4,FALSE,FALSE,,,,"66,45,59,45",V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,44,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,,1,FALSE,FALSE,,,,53,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,2,FALSE,FALSE,,,,"62,45",V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,2,FALSE,FALSE,,,,"72,40",V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,48,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,"49mm dead, 43mm damaged caudal and first dorsal fins",3,FALSE,FALSE,,,,"49,43,39",V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus huttoni,Redfin bully,potamopyrgus x 1,1,FALSE,FALSE,,,,71,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias maculatus,Inanga,fat inanga; potamopyrgus x 2,1,FALSE,FALSE,,,,95,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,"physa x 1, potamopyrgus x 1",1,FALSE,FALSE,,,,41,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,dead,1,FALSE,FALSE,,,,50,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Anguilla dieffenbachii,Longfin eel,"physa x 1, potamopyrgus x 1",1,FALSE,FALSE,,,,400,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,potamopyrgus x 1,,FALSE,FALSE,,,,,V2
112141,1181188,Waituna Creek tributary 1,4631,4/03/2016,,Department of Conservation Southland,,Waituna Creek unnamed tributary,Not Entered,Unknown,,776.01,Waituna Lagoon,1261025,4840730,-46.501595,168.581989,15318504,15,14.03,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Galaxias argenteus,Giant kokopu,51mm damaged,2,FALSE,FALSE,,,,"51,54",V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,oily film from bacteria on water surface,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,lots of snails in every trap,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,43,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Gobiomorphus cotidianus,Common bully,,1,FALSE,FALSE,,,,55,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
112150,1181186,Moffat Creek,4640,7/03/2016,,Department of Conservation Southland,,Moffat Creek,Not Entered,Unknown,,776.02,Waituna Lagoon,1263465,4839046,-46.517929,168.612477,15318670,18,10.13,u,u,u,,,,,,,,,,,,,,,,,,,,"Traps - G minnow (fine mesh, unbaited)",Unknown,,,,,,,,,,,,,,Nil,No species recorded,,,FALSE,FALSE,,,,,V2
113206,1181174,Ram Hill Stream,29,2/11/2017,9:50,Department of Conservation Otago,,Ram Hill Stream,Stream,Perennial,,786.78,Oreti R,1242494,4917997,-45.798884,168.399491,15280954,233,105.82,n,u,u,,15,2,,1,Medium,Colourless,,,,,,,,,"Pool:50, Run:40, Torrent:10","Sand (1-2 mm):20, Coarse gravel:30, Cobbles (64-257 mm):30, Boulders (> 257 mm):20","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,3,Large,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,5,FALSE,FALSE,,60,71,"60,71",V1
113206,1181174,Ram Hill Stream,29,2/11/2017,9:50,Department of Conservation Otago,,Ram Hill Stream,Stream,Perennial,,786.78,Oreti R,1242494,4917997,-45.798884,168.399491,15280954,233,105.82,n,u,u,,15,2,,1,Medium,Colourless,,,,,,,,,"Pool:50, Run:40, Torrent:10","Sand (1-2 mm):20, Coarse gravel:30, Cobbles (64-257 mm):30, Boulders (> 257 mm):20","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,3,Large,,,,,,,,,Anguilla dieffenbachii,Longfin eel,,5,FALSE,FALSE,,200,650,"200,650",V1
113216,1181217,Murray Creek 2,39,2/11/2017,15:00,Department of Conservation Otago,,Murray Creek,Stream,Perennial,,786,Oreti R,1229345,4929924,-45.684974,168.239987,15272795,284,124.8,n,u,u,,10,1,,,Low,,,,26.3,1.03,,,,0.1,"Backwater:10, Pool:40, Run:20, Riffle:30","Mud:20, Coarse gravel:20, Cobbles (64-257 mm):30, Boulders (> 257 mm):30","Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Small,,,,,,,,,Gobiomorphus breviceps,Upland bully,,5,FALSE,FALSE,,20,60,"20,34,35,60",V1
113216,1181217,Murray Creek 2,39,2/11/2017,15:00,Department of Conservation Otago,,Murray Creek,Stream,Perennial,,786,Oreti R,1229345,4929924,-45.684974,168.239987,15272795,284,124.8,n,u,u,,10,1,,,Low,,,,26.3,1.03,,,,0.1,"Backwater:10, Pool:40, Run:20, Riffle:30","Mud:20, Coarse gravel:20, Cobbles (64-257 mm):30, Boulders (> 257 mm):30","Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Small,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,6,FALSE,FALSE,,50,91,"52,54,78,91,72,50",V1
113218,1181218,Mataura River tributary 11,41,2/11/2017,17:00,Department of Conservation Otago,,Otamita Stream tributary,Stream,Perennial,,775.53,Mataura R,1277382,4896910,-46.005359,168.83302,15294547,135,97.26,n,u,u,,,2,,,Low,Muddy,,,,,,,,,Pool:100,Mud:100,"Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Scrub:100,Other net - Hand net,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,66,66,66,V1
113229,1181162,Otakaramu North Branch,52,3/11/2017,12:55,Department of Conservation Otago,,Otakaramu North Branch tributary,Wetland,Perennial,,775.39,Mataura R,1291434,4880531,-46.158883,169.00344,15303333,204,78.33,n,u,u,,,0.5,,,Unknown,Brown,,,,,,,,,Pool:100,Mud:100,"Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Other net - Hand net,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,3,FALSE,FALSE,,56,60,"56,60,60",V1
113230,1181162,Otakaramu North Branch,53,3/11/2017,13:10,Department of Conservation Otago,,Otakaramu North Branch,Stream,Perennial,,775.39,Mataura R,1289388,4881670,-46.147729,168.977753,15303195,192,77.46,n,u,u,,15,2,,,Unknown,Brown,,,,,,,,,"Backwater:10, Pool:50, Run:20, Riffle:20",Mud:100,"Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,3,Small,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,61,61,61,V1
113230,1181162,Otakaramu North Branch,53,3/11/2017,13:10,Department of Conservation Otago,,Otakaramu North Branch,Stream,Perennial,,775.39,Mataura R,1289388,4881670,-46.147729,168.977753,15303195,192,77.46,n,u,u,,15,2,,,Unknown,Brown,,,,,,,,,"Backwater:10, Pool:50, Run:20, Riffle:20",Mud:100,"Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,3,Small,,,,,,,,,Paranephrops,Koura,,1,FALSE,FALSE,,,,,V1
113230,1181162,Otakaramu North Branch,53,3/11/2017,13:10,Department of Conservation Otago,,Otakaramu North Branch,Stream,Perennial,,775.39,Mataura R,1289388,4881670,-46.147729,168.977753,15303195,192,77.46,n,u,u,,15,2,,,Unknown,Brown,,,,,,,,,"Backwater:10, Pool:50, Run:20, Riffle:20",Mud:100,"Wood/instream debris:y, Bank vegetation:y, Undercut banks:y","Scrub:20, Grass/tussock:80",Electric fishing - Backpack,Unknown,1,,,3,Small,,,,,,,,,Gobiomorphus breviceps,Upland bully,,6,FALSE,FALSE,,20,30,"20,30",V1
113242,1181056,Okapua Creek,102,6/11/2017,12:10,Department of Conservation Otago,,Okapua Creek tributary,Stream,Perennial,,775.5,Mataura R,1281839,4898385,-45.9942,168.891418,15293211,105,92.53,n,u,u,,15,0.8,,0.3,Medium,Colourless,,,,,,,,,"Pool:50, Run:50","Mud:50, Coarse gravel:20, Cobbles (64-257 mm):30","Macrophytes-algae:y, Bank vegetation:y",Grass/tussock:100,Other net - Hand net,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,10,65,"10,15,52,65",V1
113244,1181220,Mararoa River tributary 11,104,7/11/2017,,Department of Conservation Otago,,Mararoa River,River,Perennial,,797.42,Waiau R,1221440,4990359,-45.138654,168.185221,15232250,688,187.1,n,u,y,,,30,,0.6,Medium,Colourless,,,,,,,,,Riffle:100,"Coarse gravel:80, Cobbles (64-257 mm):20",,Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Large,,20,,,,,,,Galaxias species S,Southern flathead galaxias,,11,FALSE,FALSE,,54,91,"91,60,55,81,75,58,65,76,54,55",V1
113244,1181220,Mararoa River tributary 11,104,7/11/2017,,Department of Conservation Otago,,Mararoa River,River,Perennial,,797.42,Waiau R,1221440,4990359,-45.138654,168.185221,15232250,688,187.1,n,u,y,,,30,,0.6,Medium,Colourless,,,,,,,,,Riffle:100,"Coarse gravel:80, Cobbles (64-257 mm):20",,Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Large,,20,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,53,53,53,V1
113248,1181221,Mararoa River tributary 12,108,7/11/2017,,Department of Conservation Otago,,Mararoa River,River,Perennial,,797.42,Waiau R,1221754,4990569,-45.136939,168.189359,15231906,625,187.7,n,u,y,,,20,,,Medium,Colourless,,,,,,,,,Riffle:100,"Coarse gravel:25, Cobbles (64-257 mm):75",,Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Large,,20,,,,,,,Galaxias paucispondylus,Alpine galaxias,,1,FALSE,FALSE,,54,54,54,V1
113248,1181221,Mararoa River tributary 12,108,7/11/2017,,Department of Conservation Otago,,Mararoa River,River,Perennial,,797.42,Waiau R,1221754,4990569,-45.136939,168.189359,15231906,625,187.7,n,u,y,,,20,,,Medium,Colourless,,,,,,,,,Riffle:100,"Coarse gravel:25, Cobbles (64-257 mm):75",,Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Large,,20,,,,,,,Galaxias gollumoides,Gollum galaxias,,1,FALSE,FALSE,,55,55,55,V1
113248,1181221,Mararoa River tributary 12,108,7/11/2017,,Department of Conservation Otago,,Mararoa River,River,Perennial,,797.42,Waiau R,1221754,4990569,-45.136939,168.189359,15231906,625,187.7,n,u,y,,,20,,,Medium,Colourless,,,,,,,,,Riffle:100,"Coarse gravel:25, Cobbles (64-257 mm):75",,Grass/tussock:100,Electric fishing - Backpack,Unknown,1,,,3,Large,,20,,,,,,,Galaxias species S,Southern flathead galaxias,,10,FALSE,FALSE,,,,,V1
113254,1181144,Princhester Creek,114,9/11/2017,13:00,Department of Conservation Otago,,Princhester Creek,Stream,Perennial,,797.422,Waiau R,1204209,4945007,-45.535862,167.930652,15262550,335,125.59,n,n,n,,,7.5,,,Medium,Muddy,,,,,,,,,"Riffle:50, Torrent:50","Coarse gravel:20, Cobbles (64-257 mm):80",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,3,Small,,15,,,,,,,Galaxias species S,Southern flathead galaxias,,18,FALSE,FALSE,,40,79,"58,79,79,53,51,55,77,56,59,62,62,53,64,56,60,60,55,40",V1
113254,1181144,Princhester Creek,114,9/11/2017,13:00,Department of Conservation Otago,,Princhester Creek,Stream,Perennial,,797.422,Waiau R,1204209,4945007,-45.535862,167.930652,15262550,335,125.59,n,n,n,,,7.5,,,Medium,Muddy,,,,,,,,,"Riffle:50, Torrent:50","Coarse gravel:20, Cobbles (64-257 mm):80",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,3,Small,,15,,,,,,,Galaxias gollumoides,Gollum galaxias,,5,FALSE,FALSE,,54,83,"54,73,83,55,64",V1
113254,1181144,Princhester Creek,114,9/11/2017,13:00,Department of Conservation Otago,,Princhester Creek,Stream,Perennial,,797.422,Waiau R,1204209,4945007,-45.535862,167.930652,15262550,335,125.59,n,n,n,,,7.5,,,Medium,Muddy,,,,,,,,,"Riffle:50, Torrent:50","Coarse gravel:20, Cobbles (64-257 mm):80",,"Exposed bed:50, Grass/tussock:50",Electric fishing - Backpack,Unknown,1,,,3,Small,,15,,,,,,,Gobiomorphus breviceps,Upland bully,,5,FALSE,FALSE,,37,70,"70,57,37,50,41",V1
113255,1181165,Mararoa River tributary 13,115,9/11/2017,13:55,Department of Conservation Otago,,Mararoa River tributary,Stream,Perennial,,797.42,Waiau R,1196473,4949562,-45.490595,167.835716,15258722,334,119.62,n,u,n,,,1,,0.6,Medium,Brown,,,,,,,,,"Pool:20, Run:60, Riffle:20","Coarse gravel:50, Cobbles (64-257 mm):50","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,300,,3,Small,,10,,,,,,,Gobiomorphus breviceps,Upland bully,,6,FALSE,FALSE,,14,52,"41,52,30,40,43,14",V1
113255,1181165,Mararoa River tributary 13,115,9/11/2017,13:55,Department of Conservation Otago,,Mararoa River tributary,Stream,Perennial,,797.42,Waiau R,1196473,4949562,-45.490595,167.835716,15258722,334,119.62,n,u,n,,,1,,0.6,Medium,Brown,,,,,,,,,"Pool:20, Run:60, Riffle:20","Coarse gravel:50, Cobbles (64-257 mm):50","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Electric fishing - Backpack,Unknown,1,300,,3,Small,,10,,,,,,,Galaxias gollumoides,Gollum galaxias,,,TRUE,FALSE,,15,61,"15,25,59,61",V1
113256,1181166,Stony Creek tributary,116,9/11/2017,15:15,Department of Conservation Otago,,Stony Creek tributary,Stream,Perennial,,797.421,Waiau R,1197411,4952980,-45.460494,167.850471,15256877,360,130.4,n,u,u,,,1.75,,0.6,Medium,Brown,,,,,,,,,"Pool:50, Run:50","Mud:50, Coarse gravel:40, Cobbles (64-257 mm):10","Macrophytes-algae:y, Wood/instream debris:y, Bank vegetation:y, Undercut banks:y",Grass/tussock:100,Other net - Hand net,Unknown,,,,,,,,,,,,,,Galaxias gollumoides,Gollum galaxias,,17,FALSE,FALSE,,20,95,"95,54,55,68,51,54,56,50,52,51,51,70,54,59,52,72,47, 20",V1
