Card,Month,Year,Catchment name,Fragment number,Fragment name,Catch No,Time,Locality,Observer,Altitude,Distance,Organisation,Map no,Easting,Northing,REC number,Fishing method,Passes,Length fished,Area fished
28449,2,2007,Clutha River,1231023,Sproules Creek,752.743,1235,Sproules Creek,,795,252,doco,F42,2188904,5540846,14041001,efp,1,,50
28450,2,2007,Clutha River,1231023,Sproules Creek,752.743,1400,Sproules Creek, ,730,250,doco,f42,2189977,5540947,14040986,efp,1, ,50
28451,2,2007,Clutha River,1231024,Whittens Creek,752.743,1520,Whittens Creek,,775,255,doco,F42,2188765,5537067,14042637,efp,1,,50
28452,2,2007,Clutha River,1231024,Whittens Creek,752.743,1640,Whittens Creek,,840,257,doco,F42,2186942,5537657,14042290,efp,1,,50
28455,2,2007,Clutha River,1231023,Sproules Creek,752.743,940,Sproules Creek, ,795,252,doco,f42,2188851,5540852,14041001,efp,1, ,20
28457,2,2007,Clutha River,1231024,Whittens Creek,752.743,1015,Whittens Creek, ,885,258,doco,f42,2186648,5538002,14042290,efp,1, ,20
109179,11,2008,Clutha River,1231003,Nevis River tributary 2,752.743,,Nevis River tributary,,847,244,doco,F41,2193657,5554930,14034434,efp,,,73
109180,11,2008,Clutha River,1231003,Nevis River tributary 2,752.743,,Nevis River tributary,,677,242,doco,F41,2195123,5553934,14034833,efp,,,63.5
117073,2,2010,Clutha River,1231015,Nevis River tributary 10,752.743,1506,Nevis River tributary, ,832,253,doco, ,2193578,5545245,14038970,efp,1, ,
117074,2,2010,Clutha River,1231017,Nevis River tributary 12,752.743,1600,Nevis River tributary, ,1001,255,doco, ,2192695,5544280,14039567,efp,1, ,23
117075,3,2010,Clutha River,1231008,Nevis River tributary 5,752.743,1553,Nevis River tributary, ,702,248,doco, ,2193280,5548612,14037167,efp,1, ,
117076,3,2010,Clutha River,1231028,Nevis River tributary 21,752.743,0,Nevis River tributary, ,720,249,doco, ,2192644,5548844,14037085,efp,4, ,24
117077,2,2010,Clutha River,1231012,Nevis River tributary 7,752.743,1226,Nevis River tributary, ,805,252,doco, ,2194344,5546219,14038483,efp,3, ,31
117078,2,2010,Clutha River,1231017,Nevis River tributary 12,752.743,1639,Nevis River tributary, ,727,255,doco, ,2192890,5544212,14039509,efp,3, ,24
117079,2,2010,Clutha River,1231018,Nevis River tributary 13,752.743,1030,Nevis River tributary, ,784,255,doco, ,2192730,5543346,14039972,efp,3, ,50
117083,3,2010,Clutha River,1231006,Nevis River tributary 4,752.743,0,Nevis River tributary, ,757,249,doco, ,2192993,5550808,14036271,efp,3, ,31
